,Stocks,Earnings Report,Company/Stock Evaluation,Market Info
50,0.9561397158607243,0.0,0.04386028413927564,0.0
51,0.007071764035720715,0.031864173546168946,0.04182635578935631,0.919237706628754
52,0.6558767734737909,0.0,0.13984640429597267,0.20427682223023644
53,0.06148804580894936,0.1307819930218012,0.2989051882051965,0.5088247729640529
54,0.9650439064191478,0.0,0.03495609358085213,0.0
55,0.9623217416389305,0.0,0.03767825836106951,0.0
56,0.8243330729049778,0.013603178908087024,0.16206374818693514,0.0
57,0.05622436087585374,0.24725438432513364,0.357329112405767,0.3391921423932456
58,0.0,0.06852014865266699,0.11070281889760317,0.8207770324497298
59,0.19873323489596176,0.0,0.0891886410664134,0.7120781240376248
60,0.21539982854220074,0.06554030120360277,0.07206493780177327,0.6469949324524232
61,0.007909441585031327,0.5563287609428236,0.06809836149700144,0.36766343597514356
62,0.022074016363989698,0.6001024294751787,0.06867959824612589,0.30914395591470567
63,0.18382861001616602,0.21001140281076697,0.34375616246786705,0.2624038247052001
64,0.0561219203385387,0.18669053771685368,0.26981905599276407,0.4873684859518437
65,0.7697613694521344,0.0,0.10312154571030561,0.1271170848375599
66,0.018442104435067143,0.0,0.8847603574842046,0.09679753808072834
67,0.6088975209758564,0.03635244977252722,0.0841895137285839,0.2705605155230327
68,0.9645126997709669,0.0,0.035487300229033125,0.0
69,0.9411011703971646,0.0,0.03289473734973558,0.026004092253099926
70,0.32449133169844807,0.011910415182543085,0.026402200173115394,0.6371960529458933
71,0.0885391699018067,0.0007060501110928801,0.13005256715753397,0.7807022128295665
72,0.9616624594158953,0.0,0.03833754058410465,0.0
73,0.9638876066427168,0.0,0.02885581284323261,0.00725658051405061
74,0.9592060766592175,0.0,0.04079392334078247,0.0
75,0.9566176880608688,0.0,0.043382311939131175,0.0
76,0.42485709687940065,0.016456321213554146,0.07850409828601485,0.48018248362103033
77,0.4893791786864931,0.0,0.09887057295711814,0.4117502483563888
78,0.051946740301387774,0.10522978666119058,0.39717555746213284,0.44564791557528877
79,0.9380627377847283,0.0,0.03779057286379028,0.02414668935148142
80,0.9600935856644487,0.0,0.039906414335551414,0.0
81,0.9517434720991476,0.0,0.048256527900852345,0.0
82,0.9626252488449347,0.0,0.03737475115506521,0.0
83,0.9419772507325723,0.0,0.033803789126123134,0.02421896014130454
84,0.14206301183743958,0.08228740153307632,0.13806130488479634,0.6375882817446878
85,0.9647909366911402,0.0,0.035209063308859846,0.0
86,0.27864046901076517,0.028006170058724227,0.055413239330482984,0.6379401216000277
87,0.014232344448746072,0.29525729368368997,0.5189620141103691,0.1715483477571948
88,0.15486250359702025,0.09301344449114982,0.12105531987798065,0.6310687320338493
89,0.9619325742467694,0.0,0.03806742575323062,0.0
90,0.9448341052201475,0.0,0.04153911433330778,0.013626780446544738
91,0.2396778172953234,0.023004905148137095,0.05874147181827751,0.678575805738262
92,0.2263730633429673,0.0,0.041807636818443565,0.7318192998385892
93,1.0,0.0,0.0,0.0
94,0.0,0.0,0.020791590536256538,0.9792084094637434
95,0.5807058784073847,0.0,0.0,0.41929412159261514
96,0.17695513961376863,0.06567316897730904,0.04736996871451276,0.7100017226944096
97,0.14395736265030917,0.05802589342207561,0.08621039063447922,0.711806353293136
98,0.06427074559710584,0.0012890269541013515,0.16515386439298352,0.7692863630558093
99,0.8035196477503519,0.0,0.17524595010839608,0.021234402141251944
100,0.9642199497016286,0.0,0.03578005029837144,0.0
101,0.9311988510900167,0.003501761329745817,0.03085195233729948,0.03444743524293793
102,0.024033362144212717,0.05346693429214415,0.055462031316888157,0.8670376722467549
103,0.42152849046931334,0.0,0.09030166088492447,0.48816984864576224
104,0.0,0.0035932420824365667,0.14691768099256444,0.849489076924999
105,0.6548787303247603,0.0,0.04989783559622289,0.2952234340790167
106,0.9649291977496847,0.0,0.03507080225031526,0.0
107,0.9148621622926126,0.0,0.0,0.08513783770738736
108,0.0029106329876876238,0.5128153523829384,0.43918154936482556,0.04509246526454839
109,0.472057203916334,0.0,0.05189522547619061,0.47604757060747527
110,0.19986222562382433,0.011988848649300885,0.08476155587949923,0.7033873698473756
111,0.0011322059425073316,0.0,0.8937582644322956,0.10510952962519712
112,0.7677696366076452,0.023452340433204582,0.15927937637994208,0.04949864657920817
113,0.5345588861263323,0.023575789292376758,0.21480387887870805,0.227061445702583
114,0.139130898460753,0.006279972827872309,0.12711295416598611,0.7274761745453886
115,0.9591452734605187,0.0,0.04085472653948135,0.0
116,0.7648293711247266,0.0,0.14708961338303556,0.0880810154922379
117,0.15076903411608358,0.06809298392328715,0.212249699581132,0.5688882823794973
118,0.1777140401538842,0.5913858833556606,0.0995751154318304,0.1313249610586249
119,0.9686765625708352,0.0,0.029126081825548537,0.002197355603616214
120,0.592067769606009,0.032312700656967605,0.07880243204935375,0.29681709768766973
121,0.29736737484973963,0.04945205893995663,0.09640209952887475,0.5567784666814289
122,0.1911154069316911,0.0,0.03674058087662861,0.7721440121916803
123,0.1487543307852296,0.0,0.053017541216636925,0.7982281279981334
124,0.964966505513776,0.0,0.03503349448622402,0.0
125,0.9646054193813935,0.0,0.03539458061860647,0.0
126,0.49914982940888664,0.07134112537800244,0.07081967282627356,0.35868937238683735
127,0.29420320636364977,0.04675777040106518,0.02834358864956343,0.6306954345857215
128,0.0,0.0,0.0,1.0
129,0.6436257914242444,0.0,0.033563421214899095,0.3228107873608565
130,0.8161868566388735,0.0,0.1838131433611266,0.0
131,0.16943206393248328,0.0045544231898043686,0.04663549701174409,0.7793780158659683
132,0.060388912385470714,0.0,0.11684826249491682,0.8227628251196125
133,0.047633800830319345,0.0,0.12584932569524848,0.8265168734744323
134,0.7619459544728171,0.0,0.04531055614610754,0.19274348938107538
135,0.0,0.02258285014624976,0.0619352934397914,0.9154818564139588
136,0.36349701643307303,0.08334552500414516,0.10066528050981614,0.45249217805296565
137,0.04164316009617996,0.0,0.07468029280132257,0.8836765471024975
138,0.6702121788042215,0.019634408462906417,0.028622931796035946,0.28153048093683625
139,0.40940345721465593,0.0,0.033820237515486865,0.5567763052698572
140,0.0,0.0,0.031424179953854124,0.9685758200461458
141,0.40559602765291697,0.18587711385064798,0.14609068509290957,0.26243617340352543
142,0.24524018001787098,0.05176925363685137,0.0,0.7029905663452776
143,0.10535081843377925,0.0,0.054446738028277236,0.8402024435379435
144,0.12628479983197471,0.011204821835714914,0.028079721047240453,0.8344306572850699
145,0.7546205791802668,0.0,0.16672897970404832,0.07865044111568491
146,0.6297752363474456,0.030318664797508207,0.024308825303336546,0.31559727355170974
147,0.0,0.0,0.11388973343742277,0.8861102665625772
148,0.8601180782571323,0.0,0.06578874388731887,0.07409317785554889
149,0.12221704239242667,0.0641533976276683,0.16470315461597188,0.6489264053639332
150,0.22185804488664781,0.001512285508222732,0.06708488791850734,0.709544781686622
151,0.05953056312444531,0.0,0.12170758801630423,0.8187618488592505
152,0.6086711870710698,0.0012881392239215582,0.0032883484841389914,0.3867523252208698
153,0.0012115796737958958,0.0,0.0,0.9987884203262041
154,0.4396283260982783,0.03179577802702864,0.23357623218245224,0.29499966369224084
155,0.6998893065433152,0.0,0.08076755317966536,0.21934314027701957
156,0.0641635634251224,0.04052043088327201,0.243809939521977,0.6515060661696286
157,0.6436429742161809,0.0,0.03356547372922348,0.3227915520545956
158,0.0,0.0,0.1287456727576919,0.8712543272423081
159,0.6598788967897845,0.046833625040486,0.19297859689860106,0.10030888127112852
160,0.5127894142463476,0.15965190578673066,0.17950721625876082,0.14805146370816086
161,0.5922821787789336,0.0,0.05887049859250554,0.34884732262856083
162,0.0,0.0,0.1302641798473139,0.8697358201526861
163,0.0635460044531935,0.0948529422812355,0.028920239948679392,0.8126808133168916
164,0.9596749022734351,0.0,0.04032509772656496,0.0
165,0.959692751594805,0.0,0.040307248405194965,0.0
166,0.0691975887696847,0.10730418017564308,0.103159033043508,0.7203391980111643
167,0.7188726794684247,0.0,0.0,0.28112732053157524
168,0.9637777140847377,0.0,0.03622228591526241,0.0
169,0.9488713457490061,0.0,0.05112865425099379,0.0
170,0.7728281525455208,0.004624019253169819,0.0806084582370012,0.14193936996430795
171,0.9602921185094675,0.0,0.03970788149053256,0.0
172,0.8313706045229255,0.0,0.16862939547707453,0.0
173,0.09773407166218138,0.024533091899499263,0.6073421955569621,0.2703906408813573
174,0.16381777382030432,0.20247529956739274,0.31573803475928425,0.31796889185301874
175,0.09295972533667722,0.27176173307598556,0.30550118902307866,0.32977735256425855
176,0.13742479216597964,0.09536255438168575,0.14539360974000776,0.621819043712327
177,0.9605393735056481,0.0,0.039460626494351864,0.0
178,0.9602256097501684,0.0,0.039774390249831655,0.0
179,0.9371176320580409,0.0036365532991291154,0.05924581464282999,0.0
180,0.9605190686342054,0.0,0.039480931365794544,0.0
181,0.9321572929885015,0.015311487276639795,0.05253121973485857,0.0
182,0.9579375664928464,0.0,0.042062433507153496,0.0
183,0.014153753368239874,0.8889475976048797,0.0,0.09689864902688033
184,0.9570571163385556,0.0,0.0429428836614444,0.0
185,0.3283086148628998,0.04547418000971002,0.14339748545283237,0.4828197196745577
186,0.9489926043598459,0.0,0.05100739564015415,0.0
187,0.21659314628339996,0.026306439004780746,0.23206414700133907,0.5250362677104802
188,0.14043588984856517,0.22130974789571395,0.3410502212505402,0.29720414100518067
189,0.049098572190043266,0.0,0.02669897651761914,0.9242024512923377
190,0.9677428465127217,0.0,0.032257153487278256,0.0
191,0.9613995942952663,0.0,0.038600405704733595,0.0
192,0.0,0.05285020120946774,0.07724422949435747,0.8699055692961748
193,0.7598573263556105,0.0,0.17712428526048793,0.06301838838390153
194,0.9104781846958446,0.0,0.06417429549694116,0.02534751980721411
195,0.9597693321127424,0.0,0.04023066788725763,0.0
196,0.16218024799210298,0.0,0.0,0.8378197520078969
197,0.22410144048155461,0.02299514672893152,0.0002906082498962772,0.7526128045396177
198,0.14316666664608618,0.08857579586935746,0.1088851692551342,0.6593723682294221
199,0.9588979531301633,0.0,0.04110204686983663,0.0
200,0.9603820367268894,0.0,0.039617963273110554,0.0
201,0.9603577941806382,0.0,0.039642205819361814,0.0
202,0.9607199827514226,0.0,0.039280017248577534,0.0
203,0.05698849063918634,0.7759772733368371,0.0,0.16703423602397663
204,0.024581298985854615,0.03539131266744987,0.6615363609306247,0.27849102741607074
205,0.12386019542139984,0.0026943667226342325,0.08001614118398126,0.7934292966719846
206,0.05995339634006062,0.0,0.12182649104490524,0.8182201126150342
207,0.0,0.0,0.11403469113826095,0.8859653088617391
208,0.7683768706617351,0.000504320627670476,0.08313466007687047,0.147984148633724
209,0.7309848444672866,0.0,0.18601919567640302,0.08299595985631032
210,0.6831275982016365,0.023501558100427006,0.16593190171784908,0.1274389419800875
211,0.9601506917344548,0.0,0.039849308265545225,0.0
212,0.9583515584768768,0.0,0.04164844152312317,0.0
213,0.772153605941451,0.013005082986739833,0.08275915768122308,0.13208215339058604
214,0.9574397247412519,0.0,0.0425602752587481,0.0
215,0.1642851047203356,0.009785972150150242,0.04488636573090506,0.7810425573986092
216,0.2549130828315157,0.07941552692779563,0.14186220824604748,0.5238091819946412
217,0.0,0.0,0.0,1.0
218,0.5312970955318363,0.05839727759637939,0.05598084726082544,0.3543247796109587
219,0.9371663140186761,0.010251920465711648,0.05258176551561218,0.0
220,0.8304319708060117,0.0,0.16956802919398825,0.0
221,0.9611603349072947,0.0,0.038839665092705415,0.0
222,0.4871057364880171,0.07199042154819828,0.04918842954688699,0.3917154124168977
223,0.9568835162403556,0.0,0.043116483759644324,0.0
224,0.17826730382413958,0.08293837768528393,0.12431235050627441,0.6144819679843021
225,0.1576842496133427,0.08799066526983716,0.11876175451379284,0.6355633306030273
226,0.7590674798410646,0.032871843772798406,0.1785600615966632,0.029500614789473835
227,0.0,0.0,0.0,1.0
228,0.9607821246130674,0.0,0.039217875386932485,0.0
229,0.21142692677109948,0.4629080567064648,0.07194625027860196,0.2537187662438337
230,0.21105387441739243,0.46307501308206483,0.07181576654360232,0.2540553459569404
231,0.21280429536809037,0.4613933829646992,0.07203609805993497,0.25376622360727547
232,0.9601259010868876,0.0,0.039874098913112395,0.0
233,0.9606275532671908,0.0,0.03937244673280908,0.0
234,0.5769668843177489,0.04420422246661167,0.08622586917823166,0.2926030240374077
235,0.784649067113597,0.0,0.15200695499998643,0.06334397788641644
236,0.6775142144691353,0.04347406666527697,0.20004992955144713,0.0789617893141406
237,0.0,1.0,0.0,0.0
238,0.1767629791856234,0.07628422405721962,0.16987751946579788,0.5770752772913591
239,0.9499321085819392,0.0,0.05006789141806076,0.0
240,0.8388018443929719,0.0,0.14840370298146788,0.01279445262556026
241,0.9603099732589805,0.0,0.03969002674101953,0.0
242,0.9605487910071577,0.0,0.03945120899284225,0.0
243,0.0,0.06839114076716911,0.1417171874591421,0.7898916717736887
244,0.9543607240209669,0.0,0.045639275979033056,0.0
245,0.9603226075150064,0.0,0.039677392484993544,0.0
246,0.025781352691861804,0.04203967778611406,0.6483006124205654,0.28387835710145876
247,0.0,0.002762336421335042,0.17245116370064195,0.8247864998780229
248,0.0,0.0,0.0,1.0
249,0.9604102428519049,0.0,0.03958975714809508,0.0
250,0.960458594851971,0.0,0.039541405148028896,0.0
251,0.01908877924555864,0.8495973866600797,0.059330784318854295,0.07198304977550732
252,0.8093559417494233,0.0,0.147686213225162,0.042957845025414686
253,0.9408234768818933,0.008493460766114524,0.05068306235199215,0.0
254,0.6848216811172151,0.0072199964684251106,0.18901235620796106,0.11894596620639876
255,0.9611680069325844,0.0,0.03883199306741562,0.0
256,0.6244881260078307,0.005407448417526274,0.03885077009036568,0.33125365548427743
257,0.9599491208996843,0.0,0.04005087910031568,0.0
258,0.7992129207878536,0.012053128103071612,0.14829816853321393,0.040435782575860835
259,0.6315242037137851,0.0,0.051853824490424,0.316621971795791
260,0.9426536038403202,0.0,0.057346396159679854,0.0
261,0.959685032102648,0.0,0.04031496789735193,0.0
262,0.46012099323675426,0.03914042673345073,0.20239908390695577,0.29833949612283933
263,0.12892812025003,0.19713977952771167,0.3265406845913498,0.34739141563090864
264,0.23473907826155566,0.07055258500839938,0.01579201313710906,0.678916323592936
265,0.17120077987948318,0.10686679265593654,0.11732115605461091,0.6046112714099693
266,0.9673302870249254,0.0,0.032669712975074684,0.0
267,0.0,0.0,0.059185200367624015,0.940814799632376
268,0.9647551679607882,0.0,0.03524483203921181,0.0
269,0.8090754041396989,0.0,0.09438854215581464,0.09653605370448635
270,0.9605324616454939,0.0,0.039467538354506074,0.0
271,0.9247645004772338,0.02210774493207707,0.0,0.05312775459068911
272,0.8340562904128699,0.0,0.16594370958713003,0.0
273,0.8719551353025573,0.0,0.039483622925929975,0.08856124177151267
274,0.22813582497098409,0.0,0.1653701913675728,0.606493983661443
275,0.9483973519176481,0.0,0.05160264808235197,0.0
276,0.6392375580183998,0.0,0.14256121968426547,0.2182012222973347
277,0.9573322207479981,0.0,0.04266777925200192,0.0
278,0.4440685484069229,0.06722717085893744,0.20317938754283804,0.2855248931913017
279,0.22489922688288336,0.07860858980886797,0.006344939125510215,0.6901472441827384
280,0.16869900395668383,0.02948761993174071,0.00034801438760908546,0.8014653617239664
281,0.6245591487842095,0.04235427082844332,0.19393842433050412,0.1391481560568431
282,0.704995581648718,0.012548701499918956,0.16478399826701476,0.11767171858434831
283,0.38947354876973067,0.01472657856289419,0.14717675602027563,0.4486231166470995
284,0.0,0.03309853251356197,0.04468372197467648,0.9222177455117616
285,0.0,0.0,0.04948578576730624,0.9505142142326939
286,0.7730464674132419,0.0,0.0,0.22695353258675807
287,0.9603811191586079,0.0,0.03961888084139211,0.0
288,0.4779899716567064,0.0,0.09171259706764215,0.4302974312756515
289,0.9528250698326772,0.0,0.04717493016732277,0.0
290,0.0,0.0,0.0,1.0
291,0.05382414047183466,0.0,0.0,0.9461758595281653
292,1.0,0.0,0.0,0.0
293,0.9598411874757965,0.0,0.04015881252420352,0.0
294,0.9601204635711968,0.0,0.03987953642880324,0.0
295,0.005311769618307034,0.023963564487003125,0.06566791747958972,0.9050567484151002
296,0.9604566690486666,0.0,0.03954333095133348,0.0
297,0.7308014105921711,0.0,0.1839488710761584,0.08524971833167057
298,0.1822486969659125,0.0576840272090791,0.025693139314441924,0.7343741365105664
299,0.6992860741168723,0.0,0.146383385416407,0.15433054046672076
300,0.47850475341194204,0.0,0.0,0.5214952465880581
301,0.07335568905040883,0.18762273490591377,0.050526740649764,0.6884948353939134
302,0.15119488272932552,0.2326020251681068,0.3643070040095908,0.25189608809297687
303,0.33320592810797117,0.3452603262046475,0.173957821976924,0.14757592371045736
304,0.95836641115162,0.0,0.041633588848380025,0.0
305,0.37194731390547137,0.03145268398349931,0.09384164304566148,0.5027583590653678
306,0.7097209295491126,0.007998052037686516,0.17792622554894424,0.10435479286425665
307,0.7991577717807512,0.0,0.16550627349148178,0.03533595472776699
308,0.0,0.43340333746467385,0.42149067056863415,0.145105991966692
309,0.9537675824664584,0.0,0.04623241753354167,0.0
310,0.9508644832719453,0.0,0.049135516728054655,0.0
311,0.9586152757209865,0.0,0.041384724279013574,0.0
312,0.9678004912862175,0.0,0.03219950871378248,0.0
313,0.0,0.3913990974263538,0.6012863549759182,0.007314547597727984
314,0.0,0.009715983960136185,0.0527066598006325,0.9375773562392313
315,0.8188555118737981,0.0,0.14177457662340776,0.03936991150279415
316,0.3893013971540675,0.0,0.07274439383286761,0.5379542090130648
317,0.9773860446910612,0.008856267051605627,0.01375768825733309,0.0
318,0.36608748986128725,0.03009725621429751,0.0515322879160174,0.5522829660083979
319,0.2888152711848329,0.04369492368489419,0.1121618207982556,0.5553279843320174
320,0.3091540805892793,0.029077033309269754,0.16886480633563775,0.4929040797658131
321,0.40223474693008043,0.09332526155646029,0.27928159386372176,0.22515839764973747
322,0.9602818597214186,0.0,0.039718140278581476,0.0
323,0.8014004042031119,0.0,0.17618592249693388,0.022413673299954286
324,0.9597699408174409,0.0,0.040230059182559084,0.0
325,0.8060310682959715,0.01459262144258681,0.09157943839740978,0.08779687186403194
326,0.95976046162143,0.0,0.04023953837856997,0.0
327,0.9512128986289464,0.0,0.04878710137105359,0.0
328,0.9510069140204652,0.0,0.04899308597953482,0.0
329,0.9512113265147005,0.0,0.04878867348529945,0.0
330,0.3328774989499817,0.3377145558446136,0.1862494177913932,0.14315852741401147
331,0.7651440409990277,0.00660324209792202,0.15097260227913128,0.07728011462391912
332,0.9549810085673504,0.0,0.04501899143264974,0.0
333,0.9602716594631833,0.0,0.03972834053681678,0.0
334,0.9604990672086046,0.0,0.03950093279139543,0.0
335,0.9605366301832232,0.0,0.03946336981677675,0.0
336,0.9611945628292546,0.0,0.03880543717074533,0.0
337,0.8215931487118707,0.0,0.1784068512881292,0.0
338,0.13027166460154688,0.04486973297787374,0.1770031694825225,0.6478554329380569
339,0.1782673038241396,0.08293837768528395,0.12431235050627443,0.614481967984302
340,0.9567786796839507,0.0,0.043221320316049354,0.0
341,0.9605569722767356,0.0,0.03944302772326428,0.0
342,0.22114880035998297,0.2581572720856959,0.18330038100516743,0.33739354654915366
343,0.22609017522445546,0.0605061641373219,0.06765985871762983,0.6457438019205929
344,0.9516542900619949,0.00017387630107715905,0.04817183363692789,0.0
345,0.046816823221494254,0.0038053027892106664,0.16068129143793808,0.788696582551357
346,0.9662995081425421,0.0,0.03370049185745788,0.0
347,0.9534798391320147,0.0,0.04652016086798531,0.0
348,0.07257148256370025,0.2242065549525984,0.3304036253235041,0.3728183371601972
349,0.08401895364230504,0.38910451071170366,0.0,0.5268765356459914
350,0.9601293433803133,0.0,0.039870656619686654,0.0
351,0.960112277425001,0.0,0.03988772257499899,0.0
352,0.8374016733244691,0.0,0.07795303153172321,0.08464529514380775
353,0.0,0.0,0.18485782721588725,0.8151421727841127
354,0.8334102669772294,0.0,0.1487321972171671,0.017857535805603498
355,0.9926295782702078,0.0,0.0,0.007370421729792235
356,0.9603651655956734,0.0,0.03963483440432655,0.0
357,0.31939014981064134,0.6138490706045795,0.06676077958477908,0.0
358,0.15388977480025837,0.0900673380912629,0.20374245387329729,0.5523004332351814
359,0.04892770803273314,0.0,0.026875278519276596,0.9241970134479902
360,0.05206329715026921,0.2915920664294624,0.3441762878021456,0.3121683486181229
361,0.062092692708594584,0.1230963392276412,0.12644467955693867,0.6883662885068256
362,0.09213851155589249,0.25680576028291807,0.23158014059062254,0.41947558757056697
363,0.30744077071742665,0.0908282578252187,0.11615269185641511,0.4855782796009395
364,0.29981827460006466,0.03912897722052934,0.12280056998819897,0.5382521781912071
365,0.9309037734130391,0.016565074233936997,0.05253115235302395,0.0
366,1.0,0.0,0.0,0.0
367,0.01849841319745202,0.0,0.22236126198292358,0.7591403248196243
368,0.01540993109440604,0.7748039797430673,0.11938270455219416,0.0904033846103326
369,0.019693670639283133,0.5916692546491386,0.15467736568403465,0.23395970902754357
370,0.7432634591999294,0.0,0.15295022582737025,0.10378631497270033
371,0.3223211133896111,0.0029185805456670858,0.05346882503358716,0.6212914810311346
372,0.010044427980990868,0.8414016312451653,0.11539021002346346,0.03316373075038027
373,0.0,0.0,0.018212823832267497,0.9817871761677325
374,0.03582182593741827,0.7250197481638208,0.06728963434144475,0.17186879155731621
375,0.04856742800143314,0.8111936997149134,0.05074520638610242,0.08949366589755109
376,0.04856742800143314,0.8111936997149134,0.05074520638610242,0.08949366589755109
377,0.6927553054176178,0.0,0.11499526000676333,0.1922494345756188
378,0.9692764173675985,0.0,0.030723582632401488,0.0
379,1.0,0.0,0.0,0.0
380,0.1561809438066102,0.08619909897134843,0.20529796062413888,0.5523219965979025
381,0.0031279755347684815,0.0,0.024768904617901797,0.9721031198473297
382,0.7399707470215541,0.004222956511092587,0.1669150454189065,0.08889125104844678
383,0.0,1.0,0.0,0.0
384,0.34548715183150897,0.31919190678756204,0.15774862279431703,0.17757231858661185
385,0.01837617739972753,0.5803700327741288,0.1395458988092197,0.2617078910169239
386,0.05071536342825012,0.4393220858144241,0.08035614093582517,0.42960640982150067
387,0.40282391359346303,0.0,0.002946653643023311,0.5942294327635136
388,0.008490713328478281,0.009446870477160595,0.8364226337482876,0.14563978244607345
389,0.2144002825010685,0.1544569638303583,0.2961302285788205,0.3350125250897528
390,0.01076302830516569,0.583832896482075,0.14726575010691031,0.25813832510584894
391,0.2208817116831517,0.09531683900921722,0.10768683801603855,0.5761146112915926
392,0.011413946818278823,0.7419050979935038,0.11960230890437487,0.12707864628384263
393,0.9609591979691358,0.002598965916395698,0.03314904666021156,0.0032927894542570174
394,0.0,0.0,0.14994700210921194,0.8500529978907881
395,0.3188605627502009,0.0,0.0,0.6811394372497991
396,0.31951984866162547,0.007961197482841326,0.08948944451305237,0.5830295093424809
397,0.07535546317094972,0.3759635421412092,0.008894944693753997,0.5397860499940872
398,0.0,0.0,0.0,1.0
399,0.06734173936762504,0.06942082590826038,0.0,0.8632374347241145
400,0.19006483295423507,0.05071903143608181,0.0,0.7592161356096832
401,0.01370254783400946,0.0,0.0,0.9862974521659905
402,0.9390325219727795,0.0,0.0,0.06096747802722041
403,0.0,0.0,0.0,1.0
404,0.027034198928688104,0.2259682257885096,0.017549296419500756,0.7294482788633014
405,0.0,0.0,0.01169593614292462,0.9883040638570755
406,0.0,0.13557021073661626,0.04834727408617756,0.8160825151772061
407,0.05413534022927579,0.0,0.09524338122629195,0.8506212785444324
408,0.0,0.0,0.0,1.0
409,0.22382974834631647,0.02112177250807973,0.04432237382037029,0.7107261053252335
410,0.0,0.0,0.0,1.0
411,0.0,0.0,0.003611264875738297,0.9963887351242616
412,0.0425898704382794,0.0,0.009325596715595954,0.9480845328461246
413,0.0,0.0,0.0954359981340285,0.9045640018659715
414,0.2678990278970348,0.0,0.0,0.7321009721029651
415,0.12103814119164229,0.0,0.08238583321651353,0.7965760255918442
416,0.08468453313870364,0.06070213541120685,0.011151305332939652,0.8434620261171498
417,0.03369711390662528,0.006287614911689997,0.0,0.9600152711816847
418,0.0,0.0,0.0,1.0
419,0.021221870769710046,0.0075143938891927215,0.0,0.9712637353410971
420,0.08903361300039424,0.046899810059065086,0.007579833377921125,0.8564867435626196
421,0.0,0.0,0.0,1.0
422,0.11570877140326895,0.02331986711836616,0.011734157913537333,0.8492372035648276
423,0.0,0.0,0.0,1.0
424,0.0,0.0,0.0,1.0
425,0.0,0.0,0.0,1.0
426,0.0,0.0,0.0,1.0
427,0.0,0.0,0.007949146055340861,0.9920508539446592
428,0.0,0.0,0.0,1.0
429,0.008880006698782751,0.01443821462523832,0.0,0.9766817786759789
